E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
9.8377	8	e-	EventGenerator	0.065258
	0.42507	8	-1	EventGenerator/
9.8516	9	e-	EventGenerator	0.065188
	0.30965	9	-1	EventGenerator/
9.8614	10	e-	EventGenerator	0.065148
	0.29605	10	-1	EventGenerator/
9.8281	11	e-	EventGenerator	0.065456
	0.2728	11	-1	EventGenerator/
9.7939	12	e-	EventGenerator	0.065206
	0.4689	12	-1	EventGenerator/
9.7736	13	e-	EventGenerator	0.065132
	0.32727	13	-1	EventGenerator/
9.7067	14	e-	EventGenerator	0.065151
	0.68956	14	-1	EventGenerator/
9.8492	15	e-	EventGenerator	0.065164
9.8492	15	e-	eIoni	-1e+06
	0.65581	15	-1	EventGenerator/eIoni/
9.6808	16	e-	EventGenerator	0.065132
	0.32408	16	-1	EventGenerator/
9.71	17	e-	EventGenerator	0.065193
9.71	17	gamma	eBrem	-1e+06
	0.47328	17	-1	EventGenerator/eBrem/
9.8116	18	e-	EventGenerator	0.065181
	0.2696	18	-1	EventGenerator/
9.8746	19	e-	EventGenerator	0.065142
	0.40321	19	-1	EventGenerator/
9.8444	20	e-	EventGenerator	0.065197
	0.3362	20	-1	EventGenerator/
9.8281	21	e-	EventGenerator	0.065398
	0.6458	21	-1	EventGenerator/
9.836	22	e-	EventGenerator	0.065279
	0.292	22	-1	EventGenerator/
9.8719	23	e-	EventGenerator	0.065148
9.8719	23	gamma	eBrem	-1e+06
	0.28805	23	-1	EventGenerator/eBrem/
9.8101	24	e-	EventGenerator	0.065126
	0.27495	24	-1	EventGenerator/
9.8588	25	e-	EventGenerator	0.065419
	0.28037	25	-1	EventGenerator/
9.531	26	e-	EventGenerator	0.065185
	0.50388	26	-1	EventGenerator/
9.856	27	e-	EventGenerator	0.065216
	0.27705	27	-1	EventGenerator/
9.8579	28	e-	EventGenerator	0.065174
	0.29182	28	-1	EventGenerator/
9.4542	29	e-	EventGenerator	0.065502
	0.34476	29	-1	EventGenerator/
9.8657	30	e-	EventGenerator	0.065131
