E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
	0.27907	167	-1	EventGenerator/
10	168	e-	EventGenerator	0.065122
	0.2974	168	-1	EventGenerator/
10	169	e-	EventGenerator	0.065122
	0.29996	169	-1	EventGenerator/
9.9997	170	e-	EventGenerator	0.065122
	0.37128	170	-1	EventGenerator/
9.9998	171	e-	EventGenerator	0.065122
	0.3293	171	-1	EventGenerator/
9.9999	172	e-	EventGenerator	0.065122
	0.28281	172	-1	EventGenerator/
10	173	e-	EventGenerator	0.065122
	0.51073	173	-1	EventGenerator/
9.9998	174	e-	EventGenerator	0.065122
9.9998	174	gamma	eBrem	-1e+06
	0.58178	174	-1	EventGenerator/eBrem/
10	175	e-	EventGenerator	0.065154
	0.34824	175	-1	EventGenerator/
9.9999	176	e-	EventGenerator	0.065122
	0.49184	176	-1	EventGenerator/
9.9996	177	e-	EventGenerator	0.065122
9.9996	177	gamma	eBrem	-1e+06
	0.64563	177	-1	EventGenerator/eBrem/
9.9997	178	e-	EventGenerator	0.065122
	0.30836	178	-1	EventGenerator/
9.9999	179	e-	EventGenerator	0.065122
	0.26414	179	-1	EventGenerator/
10	180	e-	EventGenerator	0.065122
	0.27461	180	-1	EventGenerator/
9.9999	181	e-	EventGenerator	0.065122
	0.298	181	-1	EventGenerator/
9.9998	182	e-	EventGenerator	0.065122
	0.36857	182	-1	EventGenerator/
10	183	e-	EventGenerator	0.065122
	0.48439	183	-1	EventGenerator/
9.9988	184	e-	EventGenerator	0.065123
	0.418	184	-1	EventGenerator/
9.999	185	e-	EventGenerator	0.065122
9.999	185	gamma	eBrem	-1e+06
	0.28975	185	-1	EventGenerator/eBrem/
9.9999	186	e-	EventGenerator	0.065122
9.9999	186	gamma	eBrem	-1e+06
	0.32112	186	-1	EventGenerator/eBrem/
9.9994	187	e-	EventGenerator	0.065122
9.9994	187	gamma	eBrem	-1e+06
	0.36657	187	-1	EventGenerator/eBrem/
9.9993	188	e-	EventGenerator	0.065122
	0.33623	188	-1	EventGenerator/
9.9998	189	e-	EventGenerator	0.065122
	0.28111	189	-1	EventGenerator/
9.9998	190	e-	EventGenerator	0.065122
	0.31467	190	-1	EventGenerator/
9.9998	191	e-	EventGenerator	0.065122
	0.67992	191	-1	EventGenerator/
9.9993	192	e-	EventGenerator	0.065122
	0.35278	192	-1	EventGenerator/
9.9999	193	e-	EventGenerator	0.065122
	0.3103	193	-1	EventGenerator/
10	194	e-	EventGenerator	0.065122
	0.28561	194	-1	EventGenerator/
9.9999	195	e-	EventGenerator	0.065122
	0.37528	195	-1	EventGenerator/
9.9999	196	e-	EventGenerator	0.065122
	0.29594	196	-1	EventGenerator/
10	197	e-	EventGenerator	0.065122
	0.26018	197	-1	EventGenerator/
9.9998	198	e-	EventGenerator	0.065122
	0.32932	198	-1	EventGenerator/
9.9999	199	e-	EventGenerator	0.065122
9.9999	199	gamma	eBrem	-1e+06
	0.31269	199	-1	EventGenerator/eBrem/
10	200	e-	EventGenerator	0.065122
	0.40197	200	-1	EventGenerator/
9.9997	201	e-	EventGenerator	0.065122
9.9997	201	gamma	eBrem	-1e+06
9.9997	201	gamma	eBrem	-1e+06
	0.30196	201	-1	EventGenerator/eBrem/eBrem/
10	202	e-	EventGenerator	0.065122
	0.34962	202	-1	EventGenerator/
9.9999	203	e-	EventGenerator	0.065122
9.9999	203	gamma	eBrem	-1e+06
	0.31811	203	-1	EventGenerator/eBrem/
9.9998	204	e-	EventGenerator	0.065122
	0.49221	204	-1	EventGenerator/
9.9997	205	e-	EventGenerator	0.065122
	0.30791	205	-1	EventGenerator/
9.9987	206	e-	EventGenerator	0.065122
	0.31419	206	-1	EventGenerator/
9.9999	207	e-	EventGenerator	0.065123
	0.29433	207	-1	EventGenerator/
9.9997	208	e-	EventGenerator	0.065122
	0.36267	208	-1	EventGenerator/
9.9998	209	e-	EventGenerator	0.065122
	0.29738	209	-1	EventGenerator/
9.9995	210	e-	EventGenerator	0.065122
	0.43058	210	-1	EventGenerator/
9.9999	211	e-	EventGenerator	0.065122
	0.27908	211	-1	EventGenerator/
9.9997	212	e-	EventGenerator	0.065123
	0.3205	212	-1	EventGenerator/
