E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
	0.32739	47	-1	EventGenerator/
5.6772	48	e-	EventGenerator	0.067325
3.2004	48	gamma	eBrem	0.065168
	0.35926	48	-1	EventGenerator/eBrem/
8.9556	49	e-	EventGenerator	0.065929
	0.28645	49	-1	EventGenerator/
6.524	50	e-	EventGenerator	0.067815
0.47983	50	gamma	eBrem	0.065579
1.7794	50	gamma	eBrem	0.065639
	0.46747	50	-1	EventGenerator/eBrem/eBrem/
6.2584	51	e-	EventGenerator	0.06712
	0.81655	51	-1	EventGenerator/
9.0403	53	e-	EventGenerator	0.065398
	0.30249	53	-1	EventGenerator/
8.8282	55	e-	EventGenerator	0.065869
	0.33902	55	-1	EventGenerator/
6.8492	56	e-	EventGenerator	0.06588
1.4768	56	gamma	eBrem	0.066348
	0.27397	56	-1	EventGenerator/eBrem/
8.5985	59	e-	EventGenerator	0.068265
0.30629	59	gamma	eBrem	0.065686
0.30629	59	gamma	eBrem	-1e+06
0.30629	59	e-	phot	-1e+06
	0.38782	59	-1	EventGenerator/eBrem/eBrem/phot/
8.6846	60	e-	EventGenerator	0.068087
	0.38195	60	-1	EventGenerator/
8.9525	61	e-	EventGenerator	0.065747
	0.79807	61	-1	EventGenerator/
8.4972	62	e-	EventGenerator	0.066481
0.38907	62	gamma	eBrem	0.065703
	0.48361	62	-1	EventGenerator/eBrem/
7.7687	63	e-	EventGenerator	0.066626
1.2199	63	gamma	eBrem	0.066525
1.2199	63	gamma	eBrem	-1e+06
	0.28692	63	-1	EventGenerator/eBrem/eBrem/
9.0283	64	e-	EventGenerator	0.070153
	0.15846	64	-1	EventGenerator/
1.1157	66	gamma	eBrem	0.066248
8.6873	67	e-	EventGenerator	0.065294
0.11491	67	gamma	eBrem	0.065875
	0.32295	67	-1	EventGenerator/eBrem/
8.896	68	e-	EventGenerator	0.065988
	0.33913	68	-1	EventGenerator/
0.98106	69	gamma	eBrem	0.065264
8.8313	70	e-	EventGenerator	0.065945
	0.38075	70	-1	EventGenerator/
8.61	71	e-	EventGenerator	0.065554
	0.30963	71	-1	EventGenerator/
8.8697	74	e-	EventGenerator	0.067071
	0.29981	74	-1	EventGenerator/
0.37242	75	gamma	eBrem	0.065461
8.7798	76	e-	EventGenerator	0.067075
	0.48546	76	-1	EventGenerator/
8.709	77	e-	EventGenerator	0.065221
	0.58779	77	-1	EventGenerator/
8.6142	79	e-	EventGenerator	0.067962
0.31968	79	gamma	eBrem	0.065134
	0.069494	79	-1	EventGenerator/eBrem/
7.5157	80	e-	EventGenerator	0.066249
1.26	80	gamma	eBrem	0.066857
	0.34119	80	-1	EventGenerator/eBrem/
2.4473	81	gamma	eBrem	0.065675
