E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
5.8714	3027	proton	EventGenerator	18.036
6.045	3042	proton	EventGenerator	17.928
5.9731	3049	proton	EventGenerator	17.985
5.7859	3065	proton	EventGenerator	18.106
5.8974	3097	proton	EventGenerator	18.01
5.9102	3098	proton	EventGenerator	18.05
5.8905	3113	proton	EventGenerator	18.045
5.9622	3115	proton	EventGenerator	18.009
6.033	3119	proton	EventGenerator	18.007
5.7998	3148	proton	EventGenerator	18.104
6.0131	3160	proton	EventGenerator	17.976
5.8964	3163	proton	EventGenerator	18.053
6.0533	3164	proton	EventGenerator	17.941
5.8393	3199	proton	EventGenerator	18.063
6.013	3202	proton	EventGenerator	17.952
5.9855	3237	proton	EventGenerator	17.969
6.0633	3239	proton	EventGenerator	17.939
5.9159	3261	proton	EventGenerator	18.044
5.8585	3263	proton	EventGenerator	18.042
5.9121	3267	proton	EventGenerator	18.066
6.1547	3316	proton	EventGenerator	17.857
6.0624	3329	proton	EventGenerator	17.924
5.9999	3335	proton	EventGenerator	17.991
5.8389	3337	proton	EventGenerator	18.05
6.0142	3341	proton	EventGenerator	17.88
6.0713	3344	proton	EventGenerator	17.936
5.9384	3348	proton	EventGenerator	18.036
5.9737	3353	proton	EventGenerator	17.973
5.9907	3363	proton	EventGenerator	18.033
5.8866	3376	proton	EventGenerator	18.01
5.9384	3397	proton	EventGenerator	18.089
5.9864	3410	proton	EventGenerator	18.003
5.8934	3422	proton	EventGenerator	18.029
5.8396	3429	proton	EventGenerator	18.09
5.7524	3436	proton	EventGenerator	18.163
5.9038	3444	proton	EventGenerator	18.038
6.0129	3451	proton	EventGenerator	17.923
6.0884	3454	proton	EventGenerator	17.89
5.8634	3463	proton	EventGenerator	18.06
5.8741	3502	proton	EventGenerator	18.081
6.09	3516	proton	EventGenerator	17.939
6.1277	3521	proton	EventGenerator	17.859
6.0446	3532	proton	EventGenerator	17.981
5.9093	3553	proton	EventGenerator	18.042
5.9654	3559	proton	EventGenerator	18.003
6.0136	3598	proton	EventGenerator	17.97
6.0165	3602	proton	EventGenerator	17.94
6.1137	3603	proton	EventGenerator	17.889
5.9624	3613	proton	EventGenerator	17.999
5.7577	3624	proton	EventGenerator	18.185
5.9376	3625	proton	EventGenerator	17.985
5.898	3641	proton	EventGenerator	18.073
5.9576	3666	proton	EventGenerator	17.968
5.864	3674	proton	EventGenerator	18.078
6.1339	3681	proton	EventGenerator	17.867
6.1687	3689	proton	EventGenerator	17.871
5.972	3698	proton	EventGenerator	17.953
5.8879	3702	proton	EventGenerator	18.051
6.0762	3703	proton	EventGenerator	17.912
5.9097	3704	proton	EventGenerator	18.016
5.896	3713	proton	EventGenerator	18.045
6.0073	3715	proton	EventGenerator	17.937
6.1444	3718	proton	EventGenerator	17.863
5.8196	3720	proton	EventGenerator	18.041
5.9143	3757	proton	EventGenerator	18.027
6.0681	3774	proton	EventGenerator	17.908
5.9681	3775	proton	EventGenerator	18.011
5.9987	3789	proton	EventGenerator	17.982
6.0372	3815	proton	EventGenerator	17.961
5.9993	3841	proton	EventGenerator	17.99
5.8634	3843	proton	EventGenerator	18.032
5.8255	3869	proton	EventGenerator	18.106
6.0406	3878	proton	EventGenerator	17.94
6.1027	3932	proton	EventGenerator	17.933
5.9036	3946	proton	EventGenerator	18.007
5.9991	3956	proton	EventGenerator	17.94
6.0887	3997	proton	EventGenerator	17.971
5.8828	4027	proton	EventGenerator	18.074
6.0462	4044	proton	EventGenerator	17.942
6.2993	4049	proton	EventGenerator	17.782
6.0307	4064	proton	EventGenerator	17.983
6.0015	4075	proton	EventGenerator	17.948
5.9906	4079	proton	EventGenerator	17.989
5.843	4084	proton	EventGenerator	18.089
5.9658	4092	proton	EventGenerator	18.032
5.9426	4096	proton	EventGenerator	18.008
5.8267	4098	proton	EventGenerator	18.101
6.0155	4103	proton	EventGenerator	17.975
6.0312	4105	proton	EventGenerator	17.922
6.002	4136	proton	EventGenerator	17.923
5.997	4139	proton	EventGenerator	18.012
5.7709	4161	proton	EventGenerator	18.144
6.0562	4169	proton	EventGenerator	17.941
6.0205	4174	proton	EventGenerator	17.975
5.9639	4176	proton	EventGenerator	18.031
6.1905	4190	proton	EventGenerator	17.847
5.8463	4196	proton	EventGenerator	18.065
5.928	4198	proton	EventGenerator	18.037
5.8386	4207	proton	EventGenerator	18.059
5.8283	4219	proton	EventGenerator	18.065
5.9205	4221	proton	EventGenerator	18.052
5.9123	4235	proton	EventGenerator	18.007
5.8093	4246	proton	EventGenerator	18.05
5.9157	4254	proton	EventGenerator	17.983
5.7676	4260	proton	EventGenerator	18.092
5.9138	4263	proton	EventGenerator	18.036
5.7305	4272	proton	EventGenerator	18.16
6.1041	4285	proton	EventGenerator	17.92
5.9513	4311	proton	EventGenerator	18.02
5.9293	4315	proton	EventGenerator	17.98
5.8779	4332	proton	EventGenerator	18.013
5.6884	4357	proton	EventGenerator	18.174
6.0635	4362	proton	EventGenerator	17.967
5.7514	4379	proton	EventGenerator	18.096
6.0124	4383	proton	EventGenerator	18.02
6.024	4387	proton	EventGenerator	17.981
5.7873	4391	proton	EventGenerator	18.088
6.016	4412	proton	EventGenerator	17.995
6.0135	4415	proton	EventGenerator	17.965
6.0235	4416	proton	EventGenerator	17.958
6.0059	4428	proton	EventGenerator	17.944
6.0071	4435	proton	EventGenerator	17.985
5.9162	4441	proton	EventGenerator	18.033
5.841	4445	proton	EventGenerator	18.104
6.0863	4446	proton	EventGenerator	17.934
5.7923	4450	proton	EventGenerator	18.154
5.9094	4458	proton	EventGenerator	18.031
5.9313	4469	proton	EventGenerator	18.063
5.8644	4484	proton	EventGenerator	18.031
6.034	4504	proton	EventGenerator	17.995
5.9257	4506	proton	EventGenerator	18.028
5.9912	4517	proton	EventGenerator	17.974
5.9514	4521	proton	EventGenerator	18.005
5.918	4531	proton	EventGenerator	18.039
6.1807	4532	proton	EventGenerator	17.901
5.9327	4547	proton	EventGenerator	17.976
5.9197	4575	proton	EventGenerator	18.046
5.9615	4604	proton	EventGenerator	17.99
5.8171	4613	proton	EventGenerator	18.096
5.8307	4641	proton	EventGenerator	18.067
5.7878	4648	proton	EventGenerator	18.118
5.911	4673	proton	EventGenerator	18.033
5.8879	4694	proton	EventGenerator	18.057
5.8634	4712	proton	EventGenerator	18.094
6.0276	4714	proton	EventGenerator	18.001
5.9678	4720	proton	EventGenerator	17.995
5.8171	4730	proton	EventGenerator	18.102
5.9393	4733	proton	EventGenerator	18.05
5.7718	4735	proton	EventGenerator	18.134
5.8514	4739	proton	EventGenerator	18.112
5.9646	4749	proton	EventGenerator	17.965
6.0068	4754	proton	EventGenerator	17.956
